Source,File,Method,Code_Smell,Line_no,Start_line,End_line,Details
dataset,_codespell.py,file_level,Long identifier,45,,,Identifier 'ENABLE_VIRTUAL_TERMINAL_PROCESSING' has 33 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,46,,,Identifier 'STD_OUTPUT_HANDLE' has 21 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,111,,,Identifier '_builtin_dictionaries' has 21 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,128,,,Identifier 'en-GB_to_en-US' has 21 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,130,,,Identifier '_en-GB_to_en-US' has 21 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,137,,,Identifier '_builtin_default' has 21 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,205,,,Identifier 'FileOpener' has 21 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,210,,,Identifier 'ignore_multiline_regex' has 25 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,211,,,Identifier 'ignore_multiline_regex' has 25 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,218,,,Identifier 'init_chardet' has 21 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,229,,,Identifier 'encdetector' has 21 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,236,,,Identifier 'open_with_chardet' has 22 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,263,,,Identifier 'open_with_internal' has 22 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,290,,,Identifier 'ignore_multiline_regex' has 25 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,314,,,Identifier 'NewlineHelpFormatter' has 24 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,334,,,Identifier '_toml_to_parseconfig' has 24 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,343,,,Identifier '_supports_ansi_colors' has 26 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,375,,,Identifier 'parse_options' has 21 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,438,,,Identifier 'ignore_multiline_regex' has 25 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,439,,,Identifier 'ignore_multiline_regex' has 25 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,471,,,Identifier 'uri_ignore_words_list' has 25 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,492,,,Identifier 'uri_regex' has 21 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,700,,,Identifier 'process_ignore_words' has 23 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,711,,,Identifier 'parse_ignore_words_option' has 28 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,731,,,Identifier 'build_ignore_words' has 22 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,754,,,Identifier 'ask_for_word_fix' has 21 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,816,,,Identifier 'print_context' has 21 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,827,,,Identifier '_ignore_word_sub' has 21 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,836,,,Identifier 'extract_words' has 21 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,844,,,Identifier 'extract_words_iter' has 22 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,852,,,Identifier 'apply_uri_ignore_words' has 28 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,873,,,Identifier 'parse_file' has 21 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,1087,,,Identifier 'flatten_clean_comma_separated_arguments' has 50 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,1101,,,Identifier '_script_main' has 21 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,file_level,Long identifier,1111,,,Identifier '_usage_error' has 21 characters (threshold: 20). Consider shortening.
dataset,_codespell.py,parse_options,Magic number,555,,,Magic number 64 found in 'parse_options'. Define as QUIET_LEVEL_DEFAULT = 34.
dataset,_codespell.py,parse_options,Magic number,556,,,Magic number 64 found in 'parse_options'. Define as MAX_QUIET_LEVEL = 64.
dataset,_codespell.py,parse_options,Magic number,540,,,Magic number 4 found in 'parse_options'. Define as MAX_INTERACTIVE_MODE = 4.
dataset,_codespell.py,parse_options,Magic number,541,,,Magic number 4 found in 'parse_options'. Define as INTERACTIVE_MODE_RANGE = 4.
dataset,_codespell.py,parse_options,Magic number,601,,,Magic number 1024 found in 'parse_options'. Define as BUFFER_SIZE = 1024.
dataset,_codespell.py,parse_options,Magic number,602,,,Magic number 1024 found in 'parse_options'. Define as READ_BUFFER_SIZE = 1024.
dataset,_codespell.py,parse_options,Magic number,603,,,Magic number 1024 found in 'parse_options'. Define as MAX_BYTES_TO_CHECK = 1024.
dataset,_codespell.py,parse_options,Magic number,1107,,,Magic number 130 found in 'parse_options'. Define as EXIT_KEYBOARD_INTERRUPT = 130.
dataset,_codespell.py,file_level,Long lambda function,169,,,Lambda at line 169 has 85 characters (threshold: 80). Convert to named function.
dataset,_codespell.py,file_level,Long lambda function,201,,,Lambda at line 201 has 84 characters (threshold: 80). Convert to named function.
dataset,_codespell.py,file_level,Long lambda function,337,,,Lambda at line 337 has 84 characters (threshold: 80). Convert to named function.
dataset,_codespell.py,file_level,Long lambda function,1097,,,Lambda at line 1097 has 85 characters (threshold: 80). Convert to named function.
dataset,_codespell.py,GlobMatch.match,Long message chain,169,,,Message chain at line 169 has 3 chained methods (threshold: 2). Use 'Hide Delegate' pattern.
dataset,_codespell.py,ask_for_word_fix,Long message chain,775,,,Message chain at line 775 has 3 chained methods (threshold: 2). Use 'Hide Delegate' pattern.
dataset,_codespell.py,ask_for_word_fix,Long message chain,799,,,Message chain at line 799 has 3 chained methods (threshold: 2). Use 'Hide Delegate' pattern.
dataset,_codespell.py,parse_file,Long message chain,1025,,,Message chain at line 1025 has 3 chained methods (threshold: 2). Use 'Hide Delegate' pattern.
dataset,test_dictionary.py,_check_err_rep,Complex method,,137,191,Method '_check_err_rep' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,test_dictionary.py,test_dictionary_looping,Complex method,,297,364,Method 'test_dictionary_looping' has cyclomatic complexity of 9 (threshold: 7). Extract nested conditions into separate methods.
dataset,test_dictionary.py,_check_err_rep,Long method,,137,191,Method '_check_err_rep' has 55 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,test_dictionary.py,_check_aspell,Complex conditional,116,,,Conditional at line 116 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,test_dictionary.py,test_dictionary_looping,Complex conditional,339,,,Conditional at line 339 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,test_dictionary.py,test_dictionary_looping,Complex conditional,354,,,Conditional at line 354 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,test_dictionary.py,_check_err_rep,Long parameter list,137,,,Method '_check_err_rep' has 5 parameters (threshold: 4). Consider introducing a parameter object.
dataset,test_dictionary.py,test_error_checking_in_aspell,Long parameter list,263,,,Method 'test_error_checking_in_aspell' has 5 parameters (threshold: 4). Consider introducing a parameter object.
dataset,test_dictionary.py,_check_aspell,Long statement,117,,,Line 117 has 121 characters (threshold: 120). Break into multiple lines.
dataset,test_dictionary.py,file_level,Long lambda function,117,,,Lambda at line 117 has 95 characters (threshold: 80). Convert to named function.
dataset,test_dictionary.py,_check_aspell,Long message chain,117,,,Message chain at line 117 has 3 chained methods (threshold: 2). Use 'Hide Delegate' pattern.
dataset,test_basic.py,test_basic,Complex method,,91,170,Method 'test_basic' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,test_basic.py,test_basic,Long method,,91,172,Method 'test_basic' has 82 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,test_basic.py,test_interactivity,Long method,,229,296,Method 'test_interactivity' has 68 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,test_basic.py,test_check_hidden,Long method,,641,712,Method 'test_check_hidden' has 72 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,test_basic.py,test_bad_glob,Complex conditional,201,,,Conditional at line 201 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,test_basic.py,test_bad_glob,Complex conditional,204,,,Conditional at line 204 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,test_basic.py,_helper_test_case_handling_in_fixes,Long parameter list,759,,,Method '_helper_test_case_handling_in_fixes' has 5 parameters (threshold: 4). Consider introducing a parameter object.
dataset,test_basic.py,file_level,Long statement,140,,,Line 140 has 150 characters (threshold: 120). Break into multiple lines.
dataset,test_basic.py,file_level,Long statement,153,,,Line 153 has 150 characters (threshold: 120). Break into multiple lines.
dataset,test_basic.py,file_level,Long statement,154,,,Line 154 has 150 characters (threshold: 120). Break into multiple lines.
dataset,test_basic.py,run_codespell,Long message chain,80,,,Message chain at line 80 has 3 chained methods (threshold: 2). Use 'Hide Delegate' pattern.
dataset,test_basic.py,run_codespell_stdin,Long message chain,1392,,,Message chain at line 1392 has 3 chained methods (threshold: 2). Use 'Hide Delegate' pattern.
dataset,settings.py,read_config,Complex method,,227,380,Method 'read_config' has cyclomatic complexity of 15 (threshold: 7). Extract nested conditions into separate methods.
dataset,settings.py,read_config,Long method,,227,380,Method 'read_config' has 153 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,settings.py,read_config,Complex conditional,281,,,Conditional at line 281 has 6 logical operators (threshold: 2). Extract into named boolean variables.
dataset,settings.py,read_config,Complex conditional,299,,,Conditional at line 299 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,settings.py,read_config,Complex conditional,331,,,Conditional at line 331 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,settings.py,read_config,Complex conditional,340,,,Conditional at line 340 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,settings.py,read_config,Complex conditional,346,,,Conditional at line 346 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,settings.py,read_config,Complex conditional,378,,,Conditional at line 378 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,settings.py,file_level,Long statement,31,,,Line 31 has 139 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,47,,,Line 47 has 125 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,51,,,Line 51 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,68,,,Line 68 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,69,,,Line 69 has 123 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,83,,,Line 83 has 143 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,98,,,Line 98 has 123 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,101,,,Line 101 has 123 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,108,,,Line 108 has 123 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,110,,,Line 110 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,113,,,Line 113 has 123 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,126,,,Line 126 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,142,,,Line 142 has 123 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,184,,,Line 184 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,203,,,Line 203 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,209,,,Line 209 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,215,,,Line 215 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,221,,,Line 221 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,259,,,Line 259 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,281,,,Line 281 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,286,,,Line 286 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,288,,,Line 288 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,290,,,Line 290 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,292,,,Line 292 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,301,,,Line 301 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,355,,,Line 355 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,360,,,Line 360 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,362,,,Line 362 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,file_level,Long statement,364,,,Line 364 has 121 characters (threshold: 120). Break into multiple lines.
dataset,settings.py,global,Magic number,33,,,Magic number 5 found in 'ROTATING_CHARS' definition. Define as ROTATING_CHARS_COUNT = 5.
dataset,settings.py,global,Magic number,35,,,Magic number 8 found in 'UNICODE_ENCODING' definition. Define as UTF8_BYTES = 8.
dataset,settings.py,global,Magic number,43,,,Magic number 3 found in 'CHECK_CONNECTION_MAX_RETRIES' definition. Define as MAX_RETRIES = 3.
dataset,settings.py,global,Magic number,50,,,Magic number 2000 found in 'SNAP_LEN' definition. Define as MAX_SNAP_LENGTH = 2000.
dataset,settings.py,global,Magic number,51,,,Magic number 2000 found in 'BLOCK_LENGTH' calculation. Define as MAX_SNAP_LENGTH = 2000.
dataset,settings.py,global,Magic number,52,,,Magic number 0.00001 found in 'SHORT_SENSOR_SLEEP_TIME' definition. Define as SHORT_SLEEP_INTERVAL = 0.00001.
dataset,settings.py,global,Magic number,53,,,Magic number 0.001 found in 'REGULAR_SENSOR_SLEEP_TIME' definition. Define as REGULAR_SLEEP_INTERVAL = 0.001.
dataset,settings.py,global,Magic number,54,,,Magic number 60 found in 'LOAD_TRAILS_RETRY_SLEEP_TIME' definition. Define as RETRY_SLEEP_SECONDS = 60.
dataset,settings.py,global,Magic number,55,,,Magic number 5 found in 'UNAUTHORIZED_SLEEP_TIME' definition. Define as UNAUTHORIZED_SLEEP_SECONDS = 5.
dataset,settings.py,global,Magic number,56,,,Magic number 20 found in 'NO_SUCH_NAME_PER_HOUR_THRESHOLD' definition. Define as HOURLY_NAME_THRESHOLD = 20.
dataset,settings.py,global,Magic number,63,,,Magic number 65000 found in 'MAX_NOFILE' definition. Define as MAX_FILE_DESCRIPTORS = 65000.
dataset,settings.py,global,Magic number,65,,,Magic number 18 found in 'MAX_HELP_OPTION_LENGTH' definition. Define as MAX_OPTION_LENGTH = 18.
dataset,settings.py,global,Magic number,124,,,Magic number 16 found in 'SESSION_ID_LENGTH' definition. Define as SESSION_ID_BYTES = 16.
dataset,settings.py,global,Magic number,125,,,Magic number 24 found in 'SESSION_EXPIRATION_HOURS' definition. Define as SESSION_EXPIRATION_HOURS = 24.
dataset,settings.py,global,Magic number,127,,,Magic number 9 found in 'DEFLATE_COMPRESS_LEVEL' definition. Define as MAX_COMPRESSION_LEVEL = 9.
dataset,settings.py,global,Magic number,130,,,Magic number 32 found in 'INFECTION_SCANNING_THRESHOLD' definition. Define as INFECTION_SCAN_THRESHOLD = 32.
dataset,settings.py,global,Magic number,131,,,Magic number 1000 found in 'MAX_CACHE_ENTRIES' definition. Define as MAX_CACHE_SIZE = 1000.
dataset,settings.py,global,Magic number,132,,,Magic number 1024 found in 'MMAP_ZFILL_CHUNK_LENGTH' definition. Define as CHUNK_SIZE_KB = 1024.
dataset,settings.py,global,Magic number,135,,,Magic number 1000 found in 'DNS_EXHAUSTION_THRESHOLD' definition. Define as DNS_QUERY_THRESHOLD = 1000.
dataset,settings.py,global,Magic number,136,,,Magic number 24 found in 'SUSPICIOUS_DOMAIN_LENGTH_THRESHOLD' definition. Define as MAX_DOMAIN_LENGTH = 24.
dataset,settings.py,global,Magic number,137,,,Magic number 9 found in 'SUSPICIOUS_DOMAIN_CONSONANT_THRESHOLD' definition. Define as MAX_CONSECUTIVE_CONSONANTS = 9.
dataset,settings.py,global,Magic number,138,,,Magic number 3.5 found in 'SUSPICIOUS_DOMAIN_ENTROPY_THRESHOLD' definition. Define as ENTROPY_THRESHOLD = 3.5.
dataset,settings.py,global,Magic number,145,,,Magic number 48 found in 'DLT_OFFSETS' definition. Define as DLT_OFFSET_48 = 48.
dataset,settings.py,global,Magic number,145,,,Magic number 108 found in 'DLT_OFFSETS' definition. Define as DLT_OFFSET_108 = 108.
dataset,settings.py,global,Magic number,145,,,Magic number 113 found in 'DLT_OFFSETS' definition. Define as DLT_OFFSET_113 = 113.
dataset,settings.py,global,Magic number,145,,,Magic number 16 found in 'DLT_OFFSETS' definition. Define as DLT_OFFSET_16 = 16.
dataset,settings.py,_get_total_physmem,Magic number,184,,,Magic number 1024 found in '_get_total_physmem'. Define as KB_TO_BYTES = 1024.
dataset,settings.py,read_config,Magic number,355,,,Magic number 1024 found in 'read_config'. Define as KB_TO_BYTES = 1024.
dataset,settings.py,read_config,Magic number,355,,,Magic number 3 found in 'read_config'. Define as CUBE_BASE = 3.
dataset,settings.py,read_config,Magic number,366,,,Magic number 2000 found in 'read_config'. Define as MAX_SNAP_LENGTH = 2000.
dataset,settings.py,file_level,Long lambda function,110,,,Lambda at line 110 has 81 characters (threshold: 80). Convert to named function.
dataset,addr.py,expand_range,Complex method,,36,65,Method 'expand_range' has cyclomatic complexity of 8 (threshold: 7). Extract nested conditions into separate methods.
dataset,addr.py,make_mask,Magic number,20,,,Magic number 32 found in 'make_mask'. Define as IPV4_BITS = 32.
dataset,addr.py,inet_ntoa6,Magic number,34,,,Magic number 4 found in 'inet_ntoa6'. Define as IPV6_HEX_GROUP_SIZE = 4.
dataset,addr.py,expand_range,Magic number,44,,,Magic number 32 found in 'expand_range'. Define as MAX_IPV4_MASK = 32.
dataset,addr.py,expand_range,Magic number,48,,,Magic number 65536 found in 'expand_range'. Define as MAX_RANGE_SIZE = 65536.
dataset,addr.py,file_level,Long lambda function,24,,,Lambda at line 24 has 95 characters (threshold: 80). Convert to named function.
dataset,colorized.py,file_level,Long statement,16,,,Line 16 has 180 characters (threshold: 120). Break into multiple lines.
dataset,colorized.py,file_level,Long statement,17,,,Line 17 has 130 characters (threshold: 120). Break into multiple lines.
dataset,colorized.py,file_level,Long statement,18,,,Line 18 has 147 characters (threshold: 120). Break into multiple lines.
dataset,colorized.py,file_level,Long statement,19,,,Line 19 has 123 characters (threshold: 120). Break into multiple lines.
dataset,colorized.py,file_level,Long lambda function,27,,,Lambda at line 27 has 95 characters (threshold: 80). Convert to named function.
dataset,colorized.py,file_level,Long lambda function,28,,,Lambda at line 28 has 90 characters (threshold: 80). Convert to named function.
dataset,colorized.py,file_level,Long lambda function,34,,,Lambda at line 34 has 95 characters (threshold: 80). Convert to named function.
dataset,colorized.py,file_level,Long lambda function,36,,,Lambda at line 36 has 95 characters (threshold: 80). Convert to named function.
dataset,colorized.py,file_level,Long lambda function,37,,,Lambda at line 37 has 125 characters (threshold: 80). Convert to named function.
dataset,log.py,log_event,Complex method,,134,227,Method 'log_event' has cyclomatic complexity of 15 (threshold: 7). Extract nested conditions into separate methods.
dataset,log.py,log_event,Long method,,134,223,Method 'log_event' has 90 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,log.py,log_event,Complex conditional,147,,,Conditional at line 147 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,log.py,log_event,Complex conditional,166,,,Conditional at line 166 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,log.py,log_event,Complex conditional,217,,,Conditional at line 217 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,log.py,log_event,Long parameter list,134,,,Method 'log_event' has 5 parameters (threshold: 4). Consider introducing a parameter object.
dataset,log.py,log_event,Long statement,172,,,Line 172 has 130 characters (threshold: 120). Break into multiple lines.
dataset,log.py,log_event,Long statement,206,,,Line 206 has 201 characters (threshold: 120). Break into multiple lines.
dataset,log.py,log_event,Long statement,212,,,Line 212 has 125 characters (threshold: 120). Break into multiple lines.
dataset,log.py,file_level,Long identifier,26,,,Identifier 'CONDENSE_ON_INFO_KEYWORDS' has 24 characters (threshold: 20). Consider shortening.
dataset,log.py,file_level,Long identifier,27,,,Identifier 'CONDENSED_EVENTS_FLUSH_PERIOD' has 30 characters (threshold: 20). Consider shortening.
dataset,log.py,file_level,Long identifier,28,,,Identifier 'DEFAULT_ERROR_LOG_PERMISSIONS' has 30 characters (threshold: 20). Consider shortening.
dataset,log.py,file_level,Long identifier,29,,,Identifier 'DEFAULT_EVENT_LOG_PERMISSIONS' has 29 characters (threshold: 20). Consider shortening.
dataset,log.py,file_level,Long identifier,173,,,Identifier 'DISABLE_LOCAL_LOG_STORAGE' has 26 characters (threshold: 20). Consider shortening.
dataset,log.py,file_level,Long identifier,196,,,Identifier 'REMOTE_SEVERITY_REGEX' has 23 characters (threshold: 20). Consider shortening.
dataset,log.py,file_level,Long identifier,217,,,Identifier 'DISABLE_LOCAL_LOG_STORAGE' has 26 characters (threshold: 20). Consider shortening.
dataset,log.py,flush_condensed_events,Magic number,115,,,Magic number 3 found in 'flush_condensed_events'. Define as START_INDEX = 3.
dataset,log.py,flush_condensed_events,Magic number,115,,,Magic number 7 found in 'flush_condensed_events'. Define as END_INDEX = 7.
dataset,log.py,log_event,Long message chain,185,,,Message chain at line 185 has 3 chained methods (threshold: 2). Use 'Hide Delegate' pattern.
dataset,log.py,log_event,Long message chain,278,,,Message chain at line 278 has 3 chained methods (threshold: 2). Use 'Hide Delegate' pattern.
dataset,update.py,update_trails,Complex method,,70,338,Method 'update_trails' has cyclomatic complexity of 22 (threshold: 7). Extract nested conditions into separate methods.
dataset,update.py,update_trails,Long method,,70,338,Method 'update_trails' has 268 lines (threshold: 67). Consider breaking it down into smaller methods.
dataset,update.py,update_trails,Complex conditional,108,,,Conditional at line 108 has 5 logical operators (threshold: 2). Extract into named boolean variables.
dataset,update.py,update_trails,Complex conditional,164,,,Conditional at line 164 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,update.py,update_trails,Complex conditional,250,,,Conditional at line 250 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,update.py,update_trails,Complex conditional,262,,,Conditional at line 262 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,update.py,update_trails,Complex conditional,309,,,Conditional at line 309 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,update.py,update_trails,Complex conditional,311,,,Conditional at line 311 has 3 logical operators (threshold: 2). Extract into named boolean variables.
dataset,update.py,_fopen,Long parameter list,64,,,Method '_fopen' has 5 parameters (threshold: 4). Consider introducing a FileOpen parameter object.
dataset,update.py,update_trails,Long statement,108,,,Line 108 has 196 characters (threshold: 120). Break into multiple lines.
dataset,update.py,update_trails,Long statement,164,,,Line 164 has 204 characters (threshold: 120). Break into multiple lines.
dataset,update.py,update_trails,Long statement,250,,,Line 250 has 125 characters (threshold: 120). Break into multiple lines.
dataset,update.py,update_trails,Long statement,303,,,Line 303 has 121 characters (threshold: 120). Break into multiple lines.
dataset,update.py,update_ipcat,Long statement,349,,,Line 349 has 180 characters (threshold: 120). Break into multiple lines.
dataset,update.py,main,Long statement,411,,,Line 411 has 150 characters (threshold: 120). Break into multiple lines.
dataset,update.py,main,Long statement,412,,,Line 412 has 150 characters (threshold: 120). Break into multiple lines.
dataset,update.py,file_level,Long identifier,35,,,Identifier 'FRESH_IPCAT_DELTA_DAYS' has 24 characters (threshold: 20). Consider shortening.
dataset,update.py,file_level,Long identifier,36,,,Identifier 'LOW_PRIORITY_INFO_KEYWORDS' has 28 characters (threshold: 20). Consider shortening.
dataset,update.py,file_level,Long identifier,37,,,Identifier 'HIGH_PRIORITY_INFO_KEYWORDS' has 29 characters (threshold: 20). Consider shortening.
dataset,update.py,file_level,Long identifier,38,,,Identifier 'HIGH_PRIORITY_REFERENCES' has 27 characters (threshold: 20). Consider shortening.
dataset,update.py,file_level,Long identifier,40,,,Identifier 'IPCAT_SQLITE_FILE' has 22 characters (threshold: 20). Consider shortening.
dataset,update.py,file_level,Long identifier,108,,,Identifier 'DISABLED_TRAILS_INFO_REGEX' has 28 characters (threshold: 20). Consider shortening.
dataset,update.py,file_level,Long identifier,152,,,Identifier 'DISABLED_TRAILS_INFO_REGEX' has 28 characters (threshold: 20). Consider shortening.
dataset,update.py,file_level,Long identifier,164,,,Identifier 'LOW_PRIORITY_INFO_KEYWORDS' has 28 characters (threshold: 20). Consider shortening.
dataset,update.py,file_level,Long identifier,164,,,Identifier 'HIGH_PRIORITY_REFERENCES' has 27 characters (threshold: 20). Consider shortening.
dataset,update.py,file_level,Long identifier,164,,,Identifier 'HIGH_PRIORITY_INFO_KEYWORDS' has 29 characters (threshold: 20). Consider shortening.
dataset,update.py,file_level,Long identifier,233,,,Identifier 'DISABLED_TRAILS_INFO_REGEX' has 28 characters (threshold: 20). Consider shortening.
dataset,update.py,update_trails,Magic number,149,,,Magic number 20 found in 'update_trails'. Define as PROGRESS_PADDING = 20.
dataset,update.py,update_trails,Magic number,158,,,Magic number 4 found in 'update_trails'. Define as WWW_PREFIX_LENGTH = 4.
dataset,update.py,update_trails,Magic number,159,,,Magic number 4 found in 'update_trails'. Define as WWW_PREFIX_LENGTH = 4.
dataset,update.py,update_trails,Magic number,213,,,Magic number 32 found in 'update_trails'. Define as MAX_IPV4_MASK = 32.
dataset,update.py,update_trails,Magic number,220,,,Magic number 1024 found in 'update_trails'. Define as MAX_CIDR_RANGE = 1024.
dataset,update.py,update_trails,Magic number,262,,,Magic number 3 found in 'update_trails'. Define as DEFAULT_IP_MINIMUM_FEEDS = 3.
dataset,update.py,update_trails,Magic number,266,,,Magic number 255 found in 'update_trails'. Define as MAX_IP_OCTET = 255.
dataset,update.py,update_trails,Magic number,276,,,Magic number 4 found in 'update_trails'. Define as WWW_PREFIX_LENGTH = 4.
dataset,update.py,update_trails,Magic number,302,,,Magic number 3 found in 'update_trails'. Define as MAX_OTHER_REFERENCES = 3.
dataset,update.py,update_trails,Magic number,333,,,Magic number 40 found in 'update_trails'. Define as CLEAR_LINE_LENGTH = 40.
dataset,update.py,update_ipcat,Magic number,349,,,Magic number 24 found in 'update_ipcat'. Define as HOURS_PER_DAY = 24.
dataset,update.py,update_ipcat,Magic number,349,,,Magic number 3600 found in 'update_ipcat'. Define as SECONDS_PER_HOUR = 3600.
dataset,update.py,file_level,Long lambda function,415,,,Lambda at line 415 has 81 characters (threshold: 80). Convert to named function.
dataset,update.py,update_trails,Long message chain,108,,,Message chain at line 108 has 3 chained methods (threshold: 2). Use 'Hide Delegate' pattern.
dataset,update.py,update_trails,Long message chain,109,,,Message chain at line 109 has 3 chained methods (threshold: 2). Use 'Hide Delegate' pattern.
dataset,update.py,update_trails,Long message chain,114,,,Message chain at line 114 has 3 chained methods (threshold: 2). Use 'Hide Delegate' pattern.
